ID,Project and Test Series,,,,,,Facility and Equipment,,,,,,,,,,,Event   ,,,,,Scaling Quantities,,,,,Description of Soil Layers,,,,Layer 1 Soil Properties,,,,,,,,,,,Layer 2 Soil Properties,,,,,,,,,,,Layer 3 Soil Properties,,,,,,,,,,,Footing Properties,,,,,,,,,,,,Superstructural Properties,,,,,,Bearing Area Properties,,,,,System Properties,,,,,,,Input Loading Protocol Properties,,,,,,Data,,,,Results - Rotation,,,,Results-Sliding,,Results - Settlement and Moment,,,,,,Miscelanneous,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
8,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect2.JPG,1.45_e_R_1.55,20-Jun-12,6,2,183.9,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,82,9999,3,7777,7777,7777,7777,1684,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Rectangle,Aluminum,0.17,0.11,7777,7777,7777,0,0,0.032,0.032,3.08,Shear Wall,Test2.JPG,Steel,0.155,11.452,3.91,209.1,2609,1818.2,1591.4,MAHS1.pdf,12.47,7777,1.45,0.131,191,7777,MAHS1.pdf,1D lateral loading,6,3,0.000575,5,MAHS-Test2-0.25.JPG,MAHS-Test2-0.25.txt,MAHS-Slide2.JPG,MAHS-FRT2_2.xls,M=V*Height+P*Delta,0.002839,0.017034,0.02688,0.000429,0.0002648,0.00000527,0.15,0.0867,At the point of zero shear,0.575,0.15,0.087,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
9,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect2.JPG,1.45_e_R_1.55,20-Jun-12,6,3,183.9,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,82,9999,3,7777,7777,7777,7777,1684,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Rectangle,Aluminum,0.17,0.11,7777,7777,7777,0,0,0.032,0.032,3.08,Shear Wall,Test2.JPG,Steel,0.155,11.452,3.91,209.1,2609,1818.2,1591.4,MAHS1.pdf,12.47,7777,1.45,0.131,191,7777,MAHS1.pdf,1D lateral loading,6,3,0.00115,5,MAHS-Test2-0.5.JPG,MAHS-Test2-0.50.txt,MAHS-Slide2.JPG,MAHS-FRT2_3.xls,M=V*Height+P*Delta,0.006431,0.038586,0.05562,0.001159,0.0002985,0.00002613,0.33,0.18,At the point of zero shear,0.873,0.33,0.18,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
10,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect2.JPG,1.45_e_R_1.55,20-Jun-12,6,4,183.9,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,82,9999,3,7777,7777,7777,7777,1684,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Rectangle,Aluminum,0.17,0.11,7777,7777,7777,0,0,0.032,0.032,3.08,Shear Wall,Test2.JPG,Steel,0.155,11.452,3.91,209.1,2609,1818.2,1591.4,MAHS1.pdf,12.47,7777,1.45,0.131,191,7777,MAHS1.pdf,1D lateral loading,6,3,0.0023,5,MAHS-Test2-1.JPG,MAHS-Test2-1.0.txt,MAHS-Slide2.JPG,MAHS-FRT2_4.xls,M=V*Height+P*Delta,0.009075,0.05445,0.093036,0.002011,0.0003943,0.00002231,0.489,0.489,At the point of zero shear,0.988,0.489,0.489,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
11,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect2.JPG,1.45_e_R_1.55,20-Jun-12,6,5,183.9,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,82,9999,3,7777,7777,7777,7777,1684,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Rectangle,Aluminum,0.17,0.11,7777,7777,7777,0,0,0.032,0.032,3.08,Shear Wall,Test2.JPG,Steel,0.155,11.452,3.91,209.1,2609,1818.2,1591.4,MAHS1.pdf,12.47,7777,1.45,0.131,191,7777,MAHS1.pdf,1D lateral loading,6,3,0.0046,5,MAHS-Test2-2.JPG,MAHS-Test2-2.0.txt,MAHS-Slide2.JPG,MAHS-FRT2_5.xls,M=V*Height+P*Delta,0.013,0.078,0.13245,0.00279,0.0006843,0.001538,0.6288,0.1398,At the point of zero shear,1.055,0.629,0.14,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
12,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect2.JPG,1.45_e_R_1.55,20-Jun-12,6,6,183.9,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,82,9999,3,7777,7777,7777,7777,1684,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Rectangle,Aluminum,0.17,0.11,7777,7777,7777,0,0,0.032,0.032,3.08,Shear Wall,Test2.JPG,Steel,0.155,11.452,3.91,209.1,2609,1818.2,1591.4,MAHS1.pdf,12.47,7777,1.45,0.131,191,7777,MAHS1.pdf,1D lateral loading,6,3,0.0092,5,MAHS-Test2-4.JPG,MAHS-Test2-4.0.txt,MAHS-Slide2.JPG,MAHS-FRT2_6.xls,M=V*Height+P*Delta,0.019,0.114,0.192,0.003841,0.0009548,0.0003131,0.7121,0.0833,At the point of zero shear,1.104,0.712,0.083,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
13,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect3.JPG,1.57_e_R_0.14,3-Aug-12,6,1,184.5,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,80,9999,4,7777,7777,7777,7777,1676,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Rectangle,Aluminum,0.03,0.21,7777,7777,7777,0,0,0.032,0.032,3.06,Shear Wall,Test3.JPG,Aluminum,0.143,3.859,1.435,227.8,1863,2233.1,1858.3,MAHS1.pdf,8.1,7777,1.57,0.1225,135,7777,MAHS1.pdf,1D lateral loading,6,3,0.0003,5,MAHS-Test3-0.1.JPG,MAHS-Test3-0.1.txt,MAHS-Slide3.JPG,MAHS-FRT3_1.xls,M=V*Height+P*Delta,0.00198,0.01188,0.01188,0.0003553,0.062,0.022,0.046,0.046,At the point of zero shear,0.391,0.046,0.046,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
14,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect3.JPG,1.57_e_R_0.14,3-Aug-12,6,2,184.5,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,80,9999,4,7777,7777,7777,7777,1676,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Rectangle,Aluminum,0.03,0.21,7777,7777,7777,0,0,0.032,0.032,3.06,Shear Wall,Test3.JPG,Aluminum,0.143,3.859,1.435,227.8,1863,2233.1,1858.3,MAHS1.pdf,8.1,7777,1.57,0.1225,135,7777,MAHS1.pdf,1D lateral loading,6,3,0.00075,5,MAHS-Test3-0.25.JPG,MAHS-Test3-0.25.txt,MAHS-Slide3.JPG,MAHS-FRT3_2.xls,M=V*Height+P*Delta,0.002337,0.014022,0.025902,0.0004527,0.0589,0.001464,0.041,-0.005,At the point of zero shear,0.418,0.041,-0.005,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
15,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect3.JPG,1.57_e_R_0.14,3-Aug-12,6,3,184.5,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,80,9999,4,7777,7777,7777,7777,1676,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Rectangle,Aluminum,0.03,0.21,7777,7777,7777,0,0,0.032,0.032,3.06,Shear Wall,Test3.JPG,Aluminum,0.143,3.859,1.435,227.8,1863,2233.1,1858.3,MAHS1.pdf,8.1,7777,1.57,0.1225,135,7777,MAHS1.pdf,1D lateral loading,6,3,0.0015,5,MAHS-Test3-0.5.JPG,MAHS-Test3-0.50.txt,MAHS-Slide3.JPG,MAHS-FRT3_3.xls,M=V*Height+P*Delta,0.005036,0.030216,0.044238,0.00101,0.1051,0.026,0.09698,0.05598,At the point of zero shear,0.759,0.097,0.056,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
16,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect3.JPG,1.57_e_R_0.14,3-Aug-12,6,4,184.5,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,80,9999,4,7777,7777,7777,7777,1676,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Rectangle,Aluminum,0.03,0.21,7777,7777,7777,0,0,0.032,0.032,3.06,Shear Wall,Test3.JPG,Aluminum,0.143,3.859,1.435,227.8,1863,2233.1,1858.3,MAHS1.pdf,8.1,7777,1.57,0.1225,135,7777,MAHS1.pdf,1D lateral loading,6,3,0.003,5,MAHS-Test3-1.JPG,MAHS-Test3-1.0.txt,MAHS-Slide3.JPG,MAHS-FRT3_4.xls,M=V*Height+P*Delta,0.015,0.09,0.120216,0.002797,0.2575,0.034,0.1189,0.1189,At the point of zero shear,1.035,0.119,0.119,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
17,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect3.JPG,1.57_e_R_0.14,3-Aug-12,6,5,184.5,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,80,9999,4,7777,7777,7777,7777,1676,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Rectangle,Aluminum,0.03,0.21,7777,7777,7777,0,0,0.032,0.032,3.06,Shear Wall,Test3.JPG,Aluminum,0.143,3.859,1.435,227.8,1863,2233.1,1858.3,MAHS1.pdf,8.1,7777,1.57,0.1225,135,7777,MAHS1.pdf,1D lateral loading,6,3,0.006,5,MAHS-Test3-2.JPG,MAHS-Test3-2.0.txt,MAHS-Slide3.JPG,MAHS-FRT3_5.xls,M=V*Height+P*Delta,0.035,0.21,0.3,0.011,0.6059,0.256,-0.6087,-0.7276,At the point of zero shear,1.108,-0.609,-0.728,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
18,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect3.JPG,1.57_e_R_0.14,3-Aug-12,6,6,184.5,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,80,9999,4,7777,7777,7777,7777,1676,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Rectangle,Aluminum,0.03,0.21,7777,7777,7777,0,0,0.032,0.032,3.06,Shear Wall,Test3.JPG,Aluminum,0.143,3.859,1.435,227.8,1863,2233.1,1858.3,MAHS1.pdf,8.1,7777,1.57,0.1225,135,7777,MAHS1.pdf,1D lateral loading,6,3,0.012,5,MAHS-Test3-4.JPG,MAHS-Test3-4.0.txt,MAHS-Slide3.JPG,MAHS-FRT3_6.xls,M=V*Height+P*Delta,0.056,0.336,0.546,0.021,1.4,0.194,-2.7,-2.0913,At the point of zero shear,1.108,-2.7,-2.091,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
19,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect4.JPG,1.5_e_H50_0.11,29-Aug-12,6,1,184.4,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,81,9999,3,7777,7777,7777,7777,1680,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,I-shaped,Aluminum,0.075,0.15,7777,0.026,0.017,50,0,0.032,0.032,3.07,Shear Wall,Test4.JPG,Aluminum,0.151,3.378,1.209,217.2,1842,2216.4,1804.7,MAHS1.pdf,8.48,7777,1.5,0.1203,82,7777,MAHS1.pdf,1D lateral loading,6,3,0.000225,5,MAHS-Test4-0.1.JPG,MAHS-Test4-0.1.txt,MAHS-Slide4.JPG,MAHS-FRT4_1.xls,M=V*Height+P*Delta,0.002264,0.013584,0.013584,0.0001997,0.00551,0.001006,-0.02456,-0.02456,At the point of zero shear,0.542,-0.025,-0.025,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
20,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect4.JPG,1.5_e_H50_0.11,29-Aug-12,6,2,184.4,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,81,9999,3,7777,7777,7777,7777,1680,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,I-shaped,Aluminum,0.075,0.15,7777,0.026,0.017,50,0,0.032,0.032,3.07,Shear Wall,Test4.JPG,Aluminum,0.151,3.378,1.209,217.2,1842,2216.4,1804.7,MAHS1.pdf,8.48,7777,1.5,0.1203,82,7777,MAHS1.pdf,1D lateral loading,6,3,0.0005625,5,MAHS-Test4-0.25.JPG,MAHS-Test4-0.25.txt,MAHS-Slide4.JPG,MAHS-FRT4_2.xls,M=V*Height+P*Delta,0.002391,0.014346,0.02793,0.0003324,0.004446,0.001155,-0.0217,0.00286,At the point of zero shear,0.545,-0.022,0.003,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
21,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect4.JPG,1.5_e_H50_0.11,29-Aug-12,6,3,184.4,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,81,9999,3,7777,7777,7777,7777,1680,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,I-shaped,Aluminum,0.075,0.15,7777,0.026,0.017,50,0,0.032,0.032,3.07,Shear Wall,Test4.JPG,Aluminum,0.151,3.378,1.209,217.2,1842,2216.4,1804.7,MAHS1.pdf,8.48,7777,1.5,0.1203,82,7777,MAHS1.pdf,1D lateral loading,6,3,0.001125,5,MAHS-Test4-0.5.JPG,MAHS-Test4-0.50.txt,MAHS-Slide4.JPG,MAHS-FRT4_3.xls,M=V*Height+P*Delta,0.002899,0.017394,0.03174,0.0004984,0.009898,0.00203,-0.03147,-0.00977,At the point of zero shear,0.683,-0.031,-0.01,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
22,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect4.JPG,1.5_e_H50_0.11,29-Aug-12,6,4,184.4,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,81,9999,3,7777,7777,7777,7777,1680,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,I-shaped,Aluminum,0.075,0.15,7777,0.026,0.017,50,0,0.032,0.032,3.07,Shear Wall,Test4.JPG,Aluminum,0.151,3.378,1.209,217.2,1842,2216.4,1804.7,MAHS1.pdf,8.48,7777,1.5,0.1203,82,7777,MAHS1.pdf,1D lateral loading,6,3,0.00225,5,MAHS-Test4-1.JPG,MAHS-Test4-1.0.txt,MAHS-Slide4.JPG,MAHS-FRT4_4.xls,M=V*Height+P*Delta,0.006459,0.038754,0.056148,0.001138,0.006607,0.0008263,-0.01602,-0.01602,At the point of zero shear,0.956,-0.016,-0.016,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
23,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect4.JPG,1.5_e_H50_0.11,29-Aug-12,6,5,184.4,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,81,9999,3,7777,7777,7777,7777,1680,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,I-shaped,Aluminum,0.075,0.15,7777,0.026,0.017,50,0,0.032,0.032,3.07,Shear Wall,Test4.JPG,Aluminum,0.151,3.378,1.209,217.2,1842,2216.4,1804.7,MAHS1.pdf,8.48,7777,1.5,0.1203,82,7777,MAHS1.pdf,1D lateral loading,6,3,0.0045,5,MAHS-Test4-2.JPG,MAHS-Test4-2.0.txt,MAHS-Slide4.JPG,MAHS-FRT4_5.xls,M=V*Height+P*Delta,0.016,0.096,0.134754,0.002933,0.0141,0.002612,-0.1495,-0.13348,At the point of zero shear,1.049,-0.15,-0.133,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
24,"Hakhamaneshi, M., Kutter, B.L., (2016) ""Effect of footing shape and embedment  on the settlement, re-centering and energy dissiption of shallow footings subjected to rocking"", J. for Geotech. & Geoenv. Eng.",Bruce L. Kutter,"Sashi Kunnath, Tara  C. Hutchinson, Mark Aschheim",M.Hakhamaneshi,NSF-NEESR,MAHS-1,"UC Davis, Center for Geotechnical Modeling, 1m radius centrifuge",Centrifuge,Rigid Container,0.381,0.381,25.4,servo-hydraulic,1,Slow Cyclic disp controlled Lateral Loading,pin and slider to apply pure lateral load ,Connect4.JPG,1.5_e_H50_0.11,29-Aug-12,6,6,184.4,35,0.0286,0.0000233,0.0286,Model,0.15,7777,1,None,Nevada Sand,0.15,81,9999,3,7777,7777,7777,7777,1680,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,I-shaped,Aluminum,0.075,0.15,7777,0.026,0.017,50,0,0.032,0.032,3.07,Shear Wall,Test4.JPG,Aluminum,0.151,3.378,1.209,217.2,1842,2216.4,1804.7,MAHS1.pdf,8.48,7777,1.5,0.1203,82,7777,MAHS1.pdf,1D lateral loading,6,3,0.009,5,MAHS-Test4-4.JPG,MAHS-Test4-4.0.txt,MAHS-Slide4.JPG,MAHS-FRT4_6.xls,M=V*Height+P*Delta,0.037,0.222,0.318,0.008495,0.005394,0.012,-1.428,-1.2785,At the point of zero shear,1.079,-1.428,-1.279,MAHS1.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2009-0732.groups,No comment
