eta,spectral_slope_n,damping_gain,period_factor,force_ratio_Rv,total_displacement_ratio_Rd,force_class,displacement_class
1.7,-2.4,0.15,1.6431676725154984,0.27496573812993563,0.7424074929508263,beneficial,beneficial
1.8,-2.4,0.15,1.6733200530681511,0.2626472465292114,0.7354122902817919,beneficial,beneficial
1.9,-2.4,0.15,1.70293863659264,0.25130208845394775,0.7287760565164484,beneficial,beneficial
2.0,-2.4,0.15,1.7320508075688772,0.24082246852806924,0.7224674055842077,beneficial,beneficial
0.0,-2.2,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-2.2,0.15,1.0488088481701516,0.8881884050931868,0.9770072456025055,beneficial,beneficial
0.2,-2.2,0.15,1.0954451150103321,0.7978205987065542,0.957384718447865,beneficial,beneficial
0.3,-2.2,0.15,1.140175425099138,0.7233736518401436,0.9403857473921867,beneficial,beneficial
0.4,-2.2,0.15,1.1832159566199232,0.6610524565220937,0.925473439130931,beneficial,beneficial
0.5,-2.2,0.15,1.224744871391589,0.6081675171684048,0.9122512757526071,beneficial,beneficial
0.6,-2.2,0.15,1.2649110640673518,0.5627622841821464,0.9004196546914343,beneficial,beneficial
0.7,-2.2,0.15,1.3038404810405297,0.5233809998217269,0.8897476996969358,beneficial,beneficial
0.8,-2.2,0.15,1.3416407864998738,0.4889191195506219,0.8800544151911194,beneficial,beneficial
0.9,-2.2,0.15,1.378404875209022,0.4585240795432907,0.8711957511322523,beneficial,beneficial
1.0,-2.2,0.15,1.4142135623730951,0.43152775858577336,0.8630555171715467,beneficial,beneficial
1.1,-2.2,0.15,1.449137674618944,0.407399461311422,0.8555388687539863,beneficial,beneficial
1.2,-2.2,0.15,1.4832396974191326,0.3857125232713944,0.8485675511970677,beneficial,beneficial
1.3,-2.2,0.15,1.51657508881031,0.36612016088641136,0.842076370038746,beneficial,beneficial
1.4,-2.2,0.15,1.5491933384829668,0.3483377218860448,0.8360105325265075,beneficial,beneficial
1.5,-2.2,0.15,1.5811388300841898,0.3321294473061949,0.8303236182654873,beneficial,beneficial
1.6,-2.2,0.15,1.61245154965971,0.31729846581787674,0.8249760111264796,beneficial,beneficial
1.7,-2.2,0.15,1.6431676725154984,0.3036791385114163,0.8199336739808241,beneficial,beneficial
1.8,-2.2,0.15,1.6733200530681511,0.29113113623340625,0.8151671814535375,beneficial,beneficial
1.9,-2.2,0.15,1.70293863659264,0.27953481004093617,0.8106509491187148,beneficial,beneficial
2.0,-2.2,0.15,1.7320508075688772,0.26878753795222865,0.806362613856686,beneficial,beneficial
0.0,-2.0,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-2.0,0.15,1.0488088481701516,0.8966942148760328,0.9863636363636362,beneficial,beneficial
0.2,-2.0,0.15,1.0954451150103321,0.8125000000000001,0.9750000000000001,beneficial,beneficial
0.3,-2.0,0.15,1.140175425099138,0.7426035502958579,0.9653846153846153,beneficial,beneficial
0.4,-2.0,0.15,1.1832159566199232,0.6836734693877552,0.9571428571428572,beneficial,beneficial
0.5,-2.0,0.15,1.224744871391589,0.6333333333333334,0.9500000000000002,beneficial,beneficial
0.6,-2.0,0.15,1.2649110640673518,0.58984375,0.9437500000000001,beneficial,beneficial
0.7,-2.0,0.15,1.3038404810405297,0.5519031141868512,0.9382352941176471,beneficial,beneficial
0.8,-2.0,0.15,1.3416407864998738,0.5185185185185186,0.9333333333333335,beneficial,beneficial
0.9,-2.0,0.15,1.378404875209022,0.48891966759002775,0.9289473684210526,beneficial,beneficial
1.0,-2.0,0.15,1.4142135623730951,0.46249999999999997,0.9249999999999999,beneficial,beneficial
1.1,-2.0,0.15,1.449137674618944,0.4387755102040816,0.9214285714285715,beneficial,beneficial
1.2,-2.0,0.15,1.4832396974191326,0.41735537190082644,0.9181818181818182,beneficial,beneficial
1.3,-2.0,0.15,1.51657508881031,0.39792060491493386,0.9152173913043478,beneficial,beneficial
1.4,-2.0,0.15,1.5491933384829668,0.3802083333333333,0.9124999999999999,beneficial,beneficial
1.5,-2.0,0.15,1.5811388300841898,0.364,0.9099999999999999,beneficial,beneficial
1.6,-2.0,0.15,1.61245154965971,0.3491124260355029,0.9076923076923076,beneficial,beneficial
1.7,-2.0,0.15,1.6431676725154984,0.3353909465020576,0.9055555555555556,beneficial,beneficial
1.8,-2.0,0.15,1.6733200530681511,0.3227040816326531,0.9035714285714286,beneficial,beneficial
1.9,-2.0,0.15,1.70293863659264,0.3109393579072533,0.9017241379310346,beneficial,beneficial
2.0,-2.0,0.15,1.7320508075688772,0.30000000000000004,0.9000000000000001,beneficial,beneficial
0.0,-1.8,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-1.8,0.15,1.0488088481701516,0.905281481250349,0.995809629375384,beneficial,beneficial
0.2,-1.8,0.15,1.0954451150103321,0.8274494931194573,0.9929393917433487,beneficial,beneficial
0.3,-1.8,0.15,1.140175425099138,0.7623446492821367,0.9910480440667778,beneficial,beneficial
0.4,-1.8,0.15,1.1832159566199232,0.7070685663945764,0.9898959929524068,beneficial,beneficial
0.5,-1.8,0.15,1.224744871391589,0.6595405045285267,0.9893107567927901,beneficial,beneficial
0.6,-1.8,0.15,1.2649110640673518,0.6182284406633305,0.9891655050613288,beneficial,beneficial
0.7,-1.8,0.15,1.3038404810405297,0.5819795666118865,0.9893652632402071,beneficial,beneficial
0.8,-1.8,0.15,1.3416407864998738,0.5499098793554171,0.9898377828397509,beneficial,beneficial
0.9,-1.8,0.15,1.378404875209022,0.5213301809458721,0.990527343797157,beneficial,beneficial
1.0,-1.8,0.15,1.4142135623730951,0.4956952264230355,0.991390452846071,beneficial,beneficial
1.1,-1.8,0.15,1.449137674618944,0.47256799931722054,0.9923927985661631,beneficial,beneficial
1.2,-1.8,0.15,1.4832396974191326,0.45159411723823395,0.9935070579241148,beneficial,beneficial
1.3,-1.8,0.15,1.51657508881031,0.4324831700950554,0.9947112912186273,beneficial,beneficial
1.4,-1.8,0.15,1.5491933384829668,0.4149948961984712,0.9959877508763308,beneficial,beneficial
1.5,-1.8,0.15,1.5811388300841898,0.3989287944042191,0.9973219860105477,beneficial,beneficial
1.6,-1.8,0.15,1.61245154965971,0.3841162159364205,0.9987021614346933,beneficial,beneficial
1.7,-1.8,0.15,1.6431676725154984,0.3704142719415587,1.0001185342422085,beneficial,detrimental_or_neutral
1.8,-1.8,0.15,1.6733200530681511,0.35770108841564896,1.001563047563817,beneficial,detrimental_or_neutral
1.9,-1.8,0.15,1.70293863659264,0.34587207325490615,1.0030290124392278,beneficial,detrimental_or_neutral
2.0,-1.8,0.15,1.7320508075688772,0.33483695221017135,1.004510856630514,beneficial,detrimental_or_neutral
0.0,-1.6,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-1.6,0.15,1.0488088481701516,0.9139509842919259,1.0053460827211185,beneficial,detrimental_or_neutral
0.2,-1.6,0.15,1.0954451150103321,0.8426740475860266,1.0112088571032318,beneficial,detrimental_or_neutral
0.3,-1.6,0.15,1.140175425099138,0.7826105383654072,1.0173936998750293,beneficial,detrimental_or_neutral
0.4,-1.6,0.15,1.1832159566199232,0.7312642364650982,1.0237699310511374,beneficial,detrimental_or_neutral
0.5,-1.6,0.15,1.224744871391589,0.6868321217585426,1.0302481826378138,beneficial,detrimental_or_neutral
0.6,-1.6,0.15,1.2649110640673518,0.6479790704657179,1.0367665127451486,beneficial,detrimental_or_neutral
0.7,-1.6,0.15,1.3038404810405297,0.6136950621356516,1.0432816056306078,beneficial,detrimental_or_neutral
0.8,-1.6,0.15,1.3416407864998738,0.583201688295901,1.0497630389326218,beneficial,detrimental_or_neutral
0.9,-1.6,0.15,1.378404875209022,0.5558891891273945,1.0561894593420496,beneficial,detrimental_or_neutral
1.0,-1.6,0.15,1.4142135623730951,0.5312729891861286,1.0625459783722573,beneficial,detrimental_or_neutral
1.1,-1.6,0.15,1.449137674618944,0.5089630318583883,1.0688223669026156,beneficial,detrimental_or_neutral
1.2,-1.6,0.15,1.4832396974191326,0.48864171987377736,1.0750117837223103,beneficial,detrimental_or_neutral
1.3,-1.6,0.15,1.51657508881031,0.47004776858804215,1.0811098677524968,beneficial,detrimental_or_neutral
1.4,-1.6,0.15,1.5491933384829668,0.4529642008656129,1.087114082077471,beneficial,detrimental_or_neutral
1.5,-1.6,0.15,1.5811388300841898,0.4372092939692409,1.0930232349231024,beneficial,detrimental_or_neutral
1.6,-1.6,0.15,1.61245154965971,0.42262966409081704,1.0988371266361243,beneficial,detrimental_or_neutral
1.7,-1.6,0.15,1.6431676725154984,0.40909492128212,1.104556287461724,beneficial,detrimental_or_neutral
1.8,-1.6,0.15,1.6733200530681511,0.3964934933775972,1.110181781457272,beneficial,detrimental_or_neutral
1.9,-1.6,0.15,1.70293863659264,0.3847293307054733,1.1157150590458726,beneficial,detrimental_or_neutral
2.0,-1.6,0.15,1.7320508075688772,0.37371928188465525,1.1211578456539657,beneficial,detrimental_or_neutral
0.0,-1.4,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-1.4,0.15,1.0488088481701516,0.9227035115470148,1.0149738627017164,beneficial,detrimental_or_neutral
0.2,-1.4,0.15,1.0954451150103321,0.8581787243568972,1.0298144692282767,beneficial,detrimental_or_neutral
0.3,-1.4,0.15,1.140175425099138,0.8034151683721197,1.0444397188837555,beneficial,detrimental_or_neutral
0.4,-1.4,0.15,1.1832159566199232,0.7562878749646886,1.058803024950564,beneficial,detrimental_or_neutral
0.5,-1.4,0.15,1.224744871391589,0.7152530591226752,1.0728795886840128,beneficial,detrimental_or_neutral
0.6,-1.4,0.15,1.2649110640673518,0.6791613716624024,1.086658194659844,beneficial,detrimental_or_neutral
0.7,-1.4,0.15,1.3038404810405297,0.6471389218736001,1.1001361671851202,beneficial,detrimental_or_neutral
0.8,-1.4,0.15,1.3416407864998738,0.6185089993834436,1.1133161988901985,beneficial,detrimental_or_neutral
0.9,-1.4,0.15,1.378404875209022,0.5927391159822297,1.1262043203662364,beneficial,detrimental_or_neutral
1.0,-1.4,0.15,1.4142135623730951,0.5694042911720238,1.1388085823440477,beneficial,detrimental_or_neutral
1.1,-1.4,0.15,1.449137674618944,0.5481610438556058,1.1511381920967723,beneficial,detrimental_or_neutral
1.2,-1.4,0.15,1.4832396974191326,0.528728611128568,1.1632029444828496,beneficial,detrimental_or_neutral
1.3,-1.4,0.15,1.51657508881031,0.5108751508319648,1.1750128469135188,beneficial,detrimental_or_neutral
1.4,-1.4,0.15,1.5491933384829668,0.494407447285081,1.1865778734841943,beneficial,detrimental_or_neutral
1.5,-1.4,0.15,1.5811388300841898,0.47916312237766245,1.1979078059441561,beneficial,detrimental_or_neutral
1.6,-1.4,0.15,1.61245154965971,0.46500466671024804,1.209012133446645,beneficial,detrimental_or_neutral
1.7,-1.4,0.15,1.6431676725154984,0.4518148119444724,1.2198999922500757,beneficial,detrimental_or_neutral
1.8,-1.4,0.15,1.6733200530681511,0.43949290450046374,1.2305801326012984,beneficial,detrimental_or_neutral
1.9,-1.4,0.15,1.70293863659264,0.42795203588464875,1.2410609040654814,beneficial,detrimental_or_neutral
2.0,-1.4,0.15,1.7320508075688772,0.41711675109477286,1.2513502532843186,beneficial,detrimental_or_neutral
0.0,-1.2,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-1.2,0.15,1.0488088481701516,0.9315398581038692,1.024693843914256,beneficial,detrimental_or_neutral
0.2,-1.2,0.15,1.0954451150103321,0.8739686775077133,1.0487624130092559,beneficial,detrimental_or_neutral
0.3,-1.2,0.15,1.140175425099138,0.8247728609923517,1.0722047192900572,beneficial,detrimental_or_neutral
0.4,-1.2,0.15,1.1832159566199232,0.7821678147197393,1.095034940607635,beneficial,detrimental_or_neutral
0.5,-1.2,0.15,1.224744871391589,0.74485004759896,1.11727507139844,beneficial,detrimental_or_neutral
0.6,-1.2,0.15,1.2649110640673518,0.7118442397018122,1.1389507835228996,beneficial,detrimental_or_neutral
0.7,-1.2,0.15,1.3038404810405297,0.6824053345750339,1.1600890687775576,beneficial,detrimental_or_neutral
0.8,-1.2,0.15,1.3416407864998738,0.6559538320887222,1.1807168977597,beneficial,detrimental_or_neutral
0.9,-1.2,0.15,1.378404875209022,0.6320318266432015,1.2008604706220827,beneficial,detrimental_or_neutral
1.0,-1.2,0.15,1.4142135623730951,0.6102724087324636,1.2205448174649272,beneficial,detrimental_or_neutral
1.1,-1.2,0.15,1.449137674618944,0.5903779080058446,1.2397936068122737,beneficial,detrimental_or_neutral
1.2,-1.2,0.15,1.4832396974191326,0.5721041263078332,1.2586290778772333,beneficial,detrimental_or_neutral
1.3,-1.2,0.15,1.51657508881031,0.5552487155115543,1.2770720456765747,beneficial,detrimental_or_neutral
1.4,-1.2,0.15,1.5491933384829668,0.5396424782881929,1.2951419478916628,beneficial,detrimental_or_neutral
1.5,-1.2,0.15,1.5811388300841898,0.5251427657502257,1.3128569143755642,beneficial,detrimental_or_neutral
1.6,-1.2,0.15,1.61245154965971,0.511628402912684,1.3302338475729785,beneficial,detrimental_or_neutral
1.7,-1.2,0.15,1.6431676725154984,0.4989957432193157,1.3472885066921525,beneficial,detrimental_or_neutral
1.8,-1.2,0.15,1.6733200530681511,0.48715556833187457,1.3640355913292488,beneficial,detrimental_or_neutral
1.9,-1.2,0.15,1.70293863659264,0.47603062829129444,1.3804888220447538,beneficial,detrimental_or_neutral
2.0,-1.2,0.15,1.7320508075688772,0.46555367217460797,1.396661016523824,beneficial,detrimental_or_neutral
0.0,-1.0,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-1.0,0.15,1.0488088481701516,0.9404608266649706,1.0345069093314676,beneficial,detrimental_or_neutral
0.2,-1.0,0.15,1.0954451150103321,0.890049155945895,1.0680589871350739,beneficial,detrimental_or_neutral
0.3,-1.0,0.15,1.140175425099138,0.8466983186387089,1.1007078142303217,beneficial,detrimental_or_neutral
0.4,-1.0,0.15,1.1832159566199232,0.8089333580972945,1.1325067013362122,beneficial,detrimental_or_neutral
0.5,-1.0,0.15,1.224744871391589,0.7756717518813399,1.1635076278220098,beneficial,detrimental_or_neutral
0.6,-1.0,0.15,1.2649110640673518,0.7460998854459769,1.1937598167135632,beneficial,detrimental_or_neutral
0.7,-1.0,0.15,1.3038404810405297,0.7195936218891504,1.2233091572115558,beneficial,detrimental_or_neutral
0.8,-1.0,0.15,1.3416407864998738,0.6956655929999346,1.2521980673998823,beneficial,detrimental_or_neutral
0.9,-1.0,0.15,1.378404875209022,0.6739292533916688,1.2804655814441706,beneficial,detrimental_or_neutral
1.0,-1.0,0.15,1.4142135623730951,0.6540737725975564,1.3081475451951128,beneficial,detrimental_or_neutral
1.1,-1.0,0.15,1.449137674618944,0.6358461225368836,1.3352768573274556,beneficial,detrimental_or_neutral
1.2,-1.0,0.15,1.4832396974191326,0.6190380555344314,1.3618837221757492,beneficial,detrimental_or_neutral
1.3,-1.0,0.15,1.51657508881031,0.6034764767383182,1.3879958964981316,beneficial,detrimental_or_neutral
1.4,-1.0,0.15,1.5491933384829668,0.5890162172357113,1.413638921365707,beneficial,detrimental_or_neutral
1.5,-1.0,0.15,1.5811388300841898,0.575534534150645,1.4388363353766125,beneficial,detrimental_or_neutral
1.6,-1.0,0.15,1.61245154965971,0.5629268723664075,1.4636098681526595,beneficial,detrimental_or_neutral
1.7,-1.0,0.15,1.6431676725154984,0.551103560946556,1.4879796145557014,beneficial,detrimental_or_neutral
1.8,-1.0,0.15,1.6733200530681511,0.53998721100286,1.5119641908080077,beneficial,detrimental_or_neutral
1.9,-1.0,0.15,1.70293863659264,0.5295106462175688,1.5355808740309496,beneficial,detrimental_or_neutral
2.0,-1.0,0.15,1.7320508075688772,0.5196152422706632,1.5588457268119897,beneficial,detrimental_or_neutral
0.0,-0.8,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-0.8,0.15,1.0488088481701516,0.9494672276199472,1.044413950381942,beneficial,detrimental_or_neutral
0.2,-0.8,0.15,1.0954451150103321,0.9064255051554849,1.0877106061865818,beneficial,detrimental_or_neutral
0.3,-0.8,0.15,1.140175425099138,0.8692066345673136,1.1299686249375078,beneficial,detrimental_or_neutral
0.4,-0.8,0.15,1.1832159566199232,0.8366148101824363,1.1712607342554109,beneficial,detrimental_or_neutral
0.5,-0.8,0.15,1.224744871391589,0.8077688503963342,1.2116532755945013,beneficial,detrimental_or_neutral
0.6,-0.8,0.15,1.2649110640673518,0.7820039947161531,1.2512063915458451,beneficial,detrimental_or_neutral
0.7,-0.8,0.15,1.3038404810405297,0.7588085180870012,1.289974480747902,beneficial,detrimental_or_neutral
0.8,-0.8,0.15,1.3416407864998738,0.7377815230424525,1.3280067414764145,beneficial,detrimental_or_neutral
0.9,-0.8,0.15,1.378404875209022,0.7186040630093918,1.3653477197178445,beneficial,detrimental_or_neutral
1.0,-0.8,0.15,1.4142135623730951,0.7010189120110591,1.4020378240221183,beneficial,detrimental_or_neutral
1.1,-0.8,0.15,1.449137674618944,0.6848160916298837,1.4381137924227558,beneficial,detrimental_or_neutral
1.2,-0.8,0.15,1.4832396974191326,0.6698223218086985,1.473609107979137,beneficial,detrimental_or_neutral
1.3,-0.8,0.15,1.51657508881031,0.655893202095873,1.5085543648205078,beneficial,detrimental_or_neutral
1.4,-0.8,0.15,1.5491933384829668,0.6429073286951018,1.5429775888682442,beneficial,detrimental_or_neutral
1.5,-0.8,0.15,1.5811388300841898,0.6307618072711833,1.5769045181779582,beneficial,detrimental_or_neutral
1.6,-0.8,0.15,1.61245154965971,0.619368787636105,1.610358847853873,beneficial,detrimental_or_neutral
1.7,-0.8,0.15,1.6431676725154984,0.6086527570927338,1.6433624441503814,beneficial,detrimental_or_neutral
1.8,-0.8,0.15,1.6733200530681511,0.598548404250209,1.6759355319005853,beneficial,detrimental_or_neutral
1.9,-0.8,0.15,1.70293863659264,0.5889989168641797,1.7080968589061212,beneficial,detrimental_or_neutral
2.0,-0.8,0.15,1.7320508075688772,0.5799546134795288,1.7398638404385864,beneficial,detrimental_or_neutral
0.0,-0.6,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-0.6,0.15,1.0488088481701516,0.958559879119191,1.0544158670311103,beneficial,detrimental_or_neutral
0.2,-0.6,0.15,1.0954451150103321,0.923103168974097,1.1077238027689165,beneficial,detrimental_or_neutral
0.3,-0.6,0.15,1.140175425099138,0.8923133032678434,1.1600072942481965,beneficial,detrimental_or_neutral
0.4,-0.6,0.15,1.1832159566199232,0.8652435130909889,1.2113409183273844,beneficial,detrimental_or_neutral
0.5,-0.6,0.15,1.224744871391589,0.8411941186307783,1.2617911779461675,beneficial,detrimental_or_neutral
0.6,-0.6,0.15,1.2649110640673518,0.8196358955161647,1.3114174328258636,beneficial,detrimental_or_neutral
0.7,-0.6,0.15,1.3038404810405297,0.8001604650271458,1.3602727905461478,beneficial,detrimental_or_neutral
0.8,-0.6,0.15,1.3416407864998738,0.7824471717733669,1.4084049091920603,beneficial,detrimental_or_neutral
0.9,-0.6,0.15,1.378404875209022,0.7662403683691906,1.4558566999014622,beneficial,detrimental_or_neutral
1.0,-0.6,0.15,1.4142135623730951,0.7513334666295178,1.5026669332590357,beneficial,detrimental_or_neutral
1.1,-0.6,0.15,1.449137674618944,0.7375575044542724,1.5488707593539721,beneficial,detrimental_or_neutral
1.2,-0.6,0.15,1.4832396974191326,0.7247727967319461,1.5945001528102813,beneficial,detrimental_or_neutral
1.3,-0.6,0.15,1.51657508881031,0.7128627363914982,1.6395842937004457,beneficial,detrimental_or_neutral
1.4,-0.6,0.15,1.5491933384829668,0.701729122552268,1.6841498941254434,beneficial,detrimental_or_neutral
1.5,-0.6,0.15,1.5811388300841898,0.6912885915684602,1.7282214789211505,beneficial,detrimental_or_neutral
1.6,-0.6,0.15,1.61245154965971,0.6814698567954007,1.7718216276680419,beneficial,detrimental_or_neutral
1.7,-0.6,0.15,1.6431676725154984,0.6722115496410522,1.8149711840308411,beneficial,detrimental_or_neutral
1.8,-0.6,0.15,1.6733200530681511,0.6634605133797776,1.8576894374633772,beneficial,detrimental_or_neutral
1.9,-0.6,0.15,1.70293863659264,0.6551704418887776,1.899994281477455,beneficial,detrimental_or_neutral
2.0,-0.6,0.15,1.7320508075688772,0.647300783992378,1.941902351977134,beneficial,detrimental_or_neutral
0.0,-0.4,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-0.4,0.15,1.0488088481701516,0.9677396071481789,1.064513567862997,beneficial,detrimental_or_neutral
0.2,-0.4,0.15,1.0954451150103321,0.9400876914025615,1.1281052296830738,beneficial,detrimental_or_neutral
0.3,-0.4,0.15,1.140175425099138,0.9160342311297771,1.1908445004687103,beneficial,detrimental_or_neutral
0.4,-0.4,0.15,1.1832159566199232,0.8948518814563929,1.2527926340389501,beneficial,detrimental_or_neutral
0.5,-0.4,0.15,1.224744871391589,0.8760025159076413,1.314003773861462,beneficial,detrimental_or_neutral
0.6,-0.4,0.15,1.2649110640673518,0.8590787333029316,1.3745259732846906,beneficial,detrimental_or_neutral
0.7,-0.4,0.15,1.3038404810405297,0.8437659231957246,1.4344020694327317,beneficial,detrimental_or_neutral
0.8,-0.4,0.15,1.3416407864998738,0.8298169003900533,1.4936704207020959,beneficial,detrimental_or_neutral
0.9,-0.4,0.15,1.378404875209022,0.8170344871969913,1.5523655256742834,beneficial,detrimental_or_neutral
1.0,-0.4,0.15,1.4142135623730951,0.8052592710489148,1.6105185420978296,beneficial,detrimental_or_neutral
1.1,-0.4,0.15,1.449137674618944,0.7943608204096054,1.6681577228601714,beneficial,detrimental_or_neutral
1.2,-0.4,0.15,1.4832396974191326,0.7842312651871753,1.725308783411786,beneficial,detrimental_or_neutral
1.3,-0.4,0.15,1.51657508881031,0.7747805272439675,1.7819952126611251,beneficial,detrimental_or_neutral
1.4,-0.4,0.15,1.5491933384829668,0.7659327238304161,1.8382385371929986,beneficial,detrimental_or_neutral
1.5,-0.4,0.15,1.5811388300841898,0.7576234187357046,1.8940585468392614,beneficial,detrimental_or_neutral
1.6,-0.4,0.15,1.61245154965971,0.7497974954359363,1.9494734881334346,beneficial,detrimental_or_neutral
1.7,-0.4,0.15,1.6431676725154984,0.7424074929508263,2.0045002309672313,beneficial,detrimental_or_neutral
1.8,-0.4,0.15,1.6733200530681511,0.7354122902817918,2.0591544127890167,beneficial,detrimental_or_neutral
1.9,-0.4,0.15,1.70293863659264,0.7287760565164483,2.1134505638977,beneficial,detrimental_or_neutral
2.0,-0.4,0.15,1.7320508075688772,0.7224674055842076,2.167402216752623,beneficial,detrimental_or_neutral
0.0,-0.2,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-0.2,0.15,1.0488088481701516,0.9770072456025055,1.0747079701627562,beneficial,detrimental_or_neutral
0.2,-0.2,0.15,1.0954451150103321,0.9573847184478648,1.1488616621374377,beneficial,detrimental_or_neutral
0.3,-0.2,0.15,1.140175425099138,0.9403857473921868,1.222501471609843,beneficial,detrimental_or_neutral
0.4,-0.2,0.15,1.1832159566199232,0.9254734391309312,1.2956628147833036,beneficial,detrimental_or_neutral
0.5,-0.2,0.15,1.224744871391589,0.9122512757526071,1.3683769136289108,beneficial,detrimental_or_neutral
0.6,-0.2,0.15,1.2649110640673518,0.9004196546914343,1.440671447506295,beneficial,detrimental_or_neutral
0.7,-0.2,0.15,1.3038404810405297,0.8897476996969358,1.5125710894847908,beneficial,detrimental_or_neutral
0.8,-0.2,0.15,1.3416407864998738,0.8800544151911194,1.5840979473440149,beneficial,detrimental_or_neutral
0.9,-0.2,0.15,1.378404875209022,0.8711957511322524,1.6552719271512797,beneficial,detrimental_or_neutral
1.0,-0.2,0.15,1.4142135623730951,0.8630555171715469,1.7261110343430939,beneficial,detrimental_or_neutral
1.1,-0.2,0.15,1.449137674618944,0.8555388687539864,1.7966316243833715,beneficial,detrimental_or_neutral
1.2,-0.2,0.15,1.4832396974191326,0.8485675511970678,1.8668486126335493,beneficial,detrimental_or_neutral
1.3,-0.2,0.15,1.51657508881031,0.842076370038746,1.9367756510891156,beneficial,detrimental_or_neutral
1.4,-0.2,0.15,1.5491933384829668,0.8360105325265075,2.006425278063618,beneficial,detrimental_or_neutral
1.5,-0.2,0.15,1.5811388300841898,0.8303236182654876,2.075809045663719,beneficial,detrimental_or_neutral
1.6,-0.2,0.15,1.61245154965971,0.8249760111264797,2.1449376289288473,beneficial,detrimental_or_neutral
1.7,-0.2,0.15,1.6431676725154984,0.8199336739808243,2.2138209197482257,beneficial,detrimental_or_neutral
1.8,-0.2,0.15,1.6733200530681511,0.8151671814535376,2.282468108069905,beneficial,detrimental_or_neutral
1.9,-0.2,0.15,1.70293863659264,0.8106509491187148,2.350887752444273,beneficial,detrimental_or_neutral
2.0,-0.2,0.15,1.7320508075688772,0.806362613856686,2.419087841570058,beneficial,detrimental_or_neutral
0.0,0.0,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,0.0,0.15,1.0488088481701516,0.9863636363636363,1.085,beneficial,detrimental_or_neutral
0.2,0.0,0.15,1.0954451150103321,0.975,1.17,beneficial,detrimental_or_neutral
0.3,0.0,0.15,1.140175425099138,0.9653846153846154,1.2550000000000001,beneficial,detrimental_or_neutral
0.4,0.0,0.15,1.1832159566199232,0.9571428571428572,1.34,beneficial,detrimental_or_neutral
0.5,0.0,0.15,1.224744871391589,0.95,1.4249999999999998,beneficial,detrimental_or_neutral
0.6,0.0,0.15,1.2649110640673518,0.94375,1.51,beneficial,detrimental_or_neutral
0.7,0.0,0.15,1.3038404810405297,0.9382352941176471,1.595,beneficial,detrimental_or_neutral
0.8,0.0,0.15,1.3416407864998738,0.9333333333333333,1.6800000000000002,beneficial,detrimental_or_neutral
0.9,0.0,0.15,1.378404875209022,0.9289473684210526,1.765,beneficial,detrimental_or_neutral
1.0,0.0,0.15,1.4142135623730951,0.925,1.85,beneficial,detrimental_or_neutral
1.1,0.0,0.15,1.449137674618944,0.9214285714285715,1.9350000000000003,beneficial,detrimental_or_neutral
1.2,0.0,0.15,1.4832396974191326,0.9181818181818182,2.02,beneficial,detrimental_or_neutral
1.3,0.0,0.15,1.51657508881031,0.9152173913043478,2.1049999999999995,beneficial,detrimental_or_neutral
1.4,0.0,0.15,1.5491933384829668,0.9125,2.19,beneficial,detrimental_or_neutral
1.5,0.0,0.15,1.5811388300841898,0.91,2.275,beneficial,detrimental_or_neutral
1.6,0.0,0.15,1.61245154965971,0.9076923076923077,2.36,beneficial,detrimental_or_neutral
1.7,0.0,0.15,1.6431676725154984,0.9055555555555556,2.4450000000000003,beneficial,detrimental_or_neutral
1.8,0.0,0.15,1.6733200530681511,0.9035714285714286,2.53,beneficial,detrimental_or_neutral
1.9,0.0,0.15,1.70293863659264,0.9017241379310345,2.6149999999999998,beneficial,detrimental_or_neutral
2.0,0.0,0.15,1.7320508075688772,0.9,2.7,beneficial,detrimental_or_neutral
0.0,0.2,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,0.2,0.15,1.0488088481701516,0.995809629375384,1.0953905923129224,beneficial,detrimental_or_neutral
0.2,0.2,0.15,1.0954451150103321,0.9929393917433487,1.1915272700920183,beneficial,detrimental_or_neutral
0.3,0.2,0.15,1.140175425099138,0.9910480440667778,1.2883624572868113,beneficial,detrimental_or_neutral
0.4,0.2,0.15,1.1832159566199232,0.9898959929524068,1.3858543901333695,beneficial,detrimental_or_neutral
0.5,0.2,0.15,1.224744871391589,0.98931075679279,1.483966135189185,beneficial,detrimental_or_neutral
